SKU,Brand,Product Name,Price,Package Size,Price per unit,Specials,Tag Description,Online Only,Availability,New Product,Ratings,Department,Product URL,Date
790689,huon,Huon Atlantic Salmon Skinless,,280g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/790689/huon-atlantic-salmon-skinless,2021-04-23
781661,bega,Bega Cream Cheese Spread Bold,3.8,250g,$15.20 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/781661/bega-cream-cheese-spread-bold,2021-04-23
94606,arkadia,Arkadia Chai Tea Low Sugar,5.5,240g,$2.29 / 100G,Specials,,,Available,,0,"['Drinks', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/94606/arkadia-chai-tea-low-sugar,2021-04-23
65867,andrew garrett,Andrew Garrett Sparkling Shiraz,17.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/65867/andrew-garrett-sparkling-shiraz,2021-04-23
167443,continental,Continental Cup A Soup Asian Thai Red Curry,1.05,60g,$1.75 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/167443/continental-cup-a-soup-asian-thai-red-curry,2021-04-23
54678,smith's,Smith's Thinly Cut Potato Chips Sticky Bbq Ribs,2.0,175g,$1.14 / 100G,,Range was $3.29 10/10/16,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/54678/smith-s-thinly-cut-potato-chips-sticky-bbq-ribs,2021-04-23
668680,revlon,Revlon Colorstay Ivory Foundation For Combination & Oily Skin,17.5,30ml,$5.83 / 10ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/668680/revlon-colorstay-ivory-foundation-for-combination-oily-skin,2021-04-23
813466,dole,Dole Pineapple Pieces In Juice,4.2,822g,$5.11 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/813466/dole-pineapple-pieces-in-juice,2021-04-23
40529,l'oreal,L'oreal Paradise Extatic Mascara Black,12.5,each,$19.53 / 10ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/40529/l-oreal-paradise-extatic-mascara-black,2021-04-23
79789,inspire,Inspire Toilet Brush Holder,15.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/79789/inspire-toilet-brush-holder,2021-04-23
247153,flora,Flora Margarine Spread Buttery,3.3,500g,$0.66 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/247153/flora-margarine-spread-buttery,2021-04-23
772565,edgell,Edgell Four Bean Mix Mix,0.5,300g,$1.67 / 1KG,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/772565/edgell-four-bean-mix-mix,2021-04-23
81587,thomas dux,Thomas Dux Parmigiano Reggiano Over 12 Months,10.0,250g,$40.00 / 1KG,,,,Available,,4.59649122807018,[],https://www.woolworths.com.au/shop/productdetails/81587/thomas-dux-parmigiano-reggiano-over-12-months,2021-04-23
646898,panadol,Panadol Extra With Optizorb Paracetamol Pain Relief,5.0,10 pack,$0.50 / 1EA,,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/646898/panadol-extra-with-optizorb-paracetamol-pain-relief,2021-04-23
970818,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/970818/rothmans-single-pack-red,2021-04-23
524430,woolworths,Woolworths Green Stuffed Olives,2.0,450g,$0.44 / 100G,,,,Available,,4.2824427480916,['Pantry'],https://www.woolworths.com.au/shop/productdetails/524430/woolworths-green-stuffed-olives,2021-04-23
862635,fab,Fab Laundry Powder Essential Oils Indian Nights,6.0,1.8kg,$3.33 / 1KG,Specials,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/862635/fab-laundry-powder-essential-oils-indian-nights,2021-04-23
812102,chef's choice,Chef's Choice Mediterranean Style Bbq Seasoning,,110g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/812102/chef-s-choice-mediterranean-style-bbq-seasoning,2021-04-23
805480,duck,Duck Deep Action Gel Citrus,5.0,750ml,$0.67 / 100ML,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/805480/duck-deep-action-gel-citrus,2021-04-23
97296,aussie bodies,Aussie Bodies Nourish Protein Cocoa Bean,25.0,450g,$5.56 / 100G,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/97296/aussie-bodies-nourish-protein-cocoa-bean,2021-04-23
212840,vitasoy,Vitasoy Soy Milky Regular,2.45,1l,$2.45 / 1L,,,,Available,,0,"['Dairy, Eggs & Fridge', 'Drinks']",https://www.woolworths.com.au/shop/productdetails/212840/vitasoy-soy-milky-regular,2021-04-23
828979,sour patch,Sour Patch Kids Lollies,4.0,220g,$1.82 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/828979/sour-patch-kids-lollies,2021-04-23
333502,superior,Superior Rubber Bands Size 16,4.0,100g,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/333502/superior-rubber-bands-size-16,2021-04-23
26884,steggles,Steggles Chicken Drumsticks,,2kg,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/26884/steggles-chicken-drumsticks,2021-04-23
709014,toscano,Toscano Chocolate Filled Crepes,4.7,192g,$2.45 / 100G,,,,Available,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/709014/toscano-chocolate-filled-crepes,2021-04-23
133249,nerf,Nerf Hollow Treat Dog Toy Ball,14.0,each,$14.00 / 1EA,Specials,,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/133249/nerf-hollow-treat-dog-toy-ball,2021-04-23
78677,clean air,Clean Air Manual Spray Air Freshener Alpine Refill,3.5,125g,$0.28 / 10G,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/78677/clean-air-manual-spray-air-freshener-alpine-refill,2021-04-23
679019,pantene,Pantene Colour Protect 3min Conditioner,6.75,400ml,$1.69 / 100ML,Specials,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/679019/pantene-colour-protect-3min-conditioner,2021-04-23
757795,green's,Green's Brownie Mix Chocolate,2.75,380g,$0.72 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/757795/green-s-brownie-mix-chocolate,2021-04-23
94163,lynx,Lynx Australia Antiperspirant Deodorant,3.5,165ml,$2.12 / 100ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/94163/lynx-australia-antiperspirant-deodorant,2021-04-23
128219,,Mother's Day Mug Floral Mum,4.0,each,,,,,Available,New,0,[],https://www.woolworths.com.au/shop/productdetails/128219/mother-s-day-mug-floral-mum,2021-04-23
366111,gotzinger,Gotzinger Cheese Kransky Chipolata,9.0,400g,$22.50 / 1KG,,,,Available,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/366111/gotzinger-cheese-kransky-chipolata,2021-04-23
758313,dolmio,Dolmio Extra Garden Vegetables Tomato Pasta Sauce,2.9,500g,$0.58 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/758313/dolmio-extra-garden-vegetables-tomato-pasta-sauce,2021-04-23
787121,jamie oliver,Jamie Oliver Spatulas Set,8.0,3 piece,,Specials,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/787121/jamie-oliver-spatulas-set,2021-04-23
34719,colgate,Colgate Zig Zag Deep Interdental Clean Toothbrush Medium Adult,3.0,each,$3.00 / 1EA,,,,Available,,4,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/34719/colgate-zig-zag-deep-interdental-clean-toothbrush-medium-adult,2021-04-23
852937,jarrah,Jarrah Mint Drinking Chocolate Sachets,5.0,10pk 140g,$0.50 / 1EA,,,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/852937/jarrah-mint-drinking-chocolate-sachets,2021-04-23
524760,crafters union,Crafters Union Hawke's Bay Rose,16.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/524760/crafters-union-hawke-s-bay-rose,2021-04-23
101532,lo bros,Lo Bros Organic Kombucha Passionfruit,2.5,330ml,$7.58 / 1L,Specials,,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/101532/lo-bros-organic-kombucha-passionfruit,2021-04-23
289839,180 degrees,180 Degrees Oat Crackers Walnut,5.0,150g,$3.33 / 100G,Specials,,,Available,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/289839/180-degrees-oat-crackers-walnut,2021-04-23
107773,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/107773/horizon-single-pack-orange,2021-04-23
433643,lucky dog,Lucky Dog Adult Bones Original Dog Treats,4.5,800g,$0.56 / 100G,,Range was $4.99 30/09/2019,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/433643/lucky-dog-adult-bones-original-dog-treats,2021-04-23
13901,thinkfood,Thinkfood Munch Pistachio Cranberry,,500g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/13901/thinkfood-munch-pistachio-cranberry,2021-04-23
115143,bulla,Bulla Nourish Minis Peach Apricot,7.0,10 pack,$1.75 / 100ML,,,,Available,,0,[],https://www.woolworths.com.au/shop/productdetails/115143/bulla-nourish-minis-peach-apricot,2021-04-23
807272,mint,Mint Stainless Steel Potato Masher,6.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/807272/mint-stainless-steel-potato-masher,2021-04-23
291333,my dog,My Dog Lamb Loaf Classics Wet Dog Food Trays,8.5,100g x6 pack,$1.42 / 100G,,,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/291333/my-dog-lamb-loaf-classics-wet-dog-food-trays,2021-04-23
134831,mcobeauty,Mcobeauty Instant Concealer Ivory,9.0,10ml,$9.00 / 10ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/134831/mcobeauty-instant-concealer-ivory,2021-04-23
942352,nanna's,Nanna's Frozen Crepes,7.0,400g,$1.75 / 100G,,,,Available,,4.9,['Freezer'],https://www.woolworths.com.au/shop/productdetails/942352/nanna-s-frozen-crepes,2021-04-23
669654,macro,Macro Organic 6 Months+ Sweet Potato Carrot & Zucchini,1.4,120g,$1.17 / 100G,,Range was $1.50 26/11/2020,,Available,,4.04,['Baby'],https://www.woolworths.com.au/shop/productdetails/669654/macro-organic-6-months-sweet-potato-carrot-zucchini,2021-04-23
752108,sorbent,Sorbent Flushable Wipes Hypo-allergenic,3.5,40 pack,$0.09 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/752108/sorbent-flushable-wipes-hypo-allergenic,2021-04-23
544833,olga's,Olga's Chicken Schnitzel,,500g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/544833/olga-s-chicken-schnitzel,2021-04-23
760464,betty crocker,Betty Crocker Vanilla Cake Mix,5.2,540g,$0.96 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/760464/betty-crocker-vanilla-cake-mix,2021-04-23
125623,pandaroo,Pandaroo Thai Rice Noodles,1.6,200g,$0.80 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/125623/pandaroo-thai-rice-noodles,2021-04-23
231326,oscar orsen,Oscar Orsen Large Flat Hair Elastics Blonde,4.5,10 pack,,,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/231326/oscar-orsen-large-flat-hair-elastics-blonde,2021-04-23
708165,twinings,Twinings Asha Sleep Time,6.0,18 pack,$0.33 / 1EA,,,,Available,,0,"['Drinks', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/708165/twinings-asha-sleep-time,2021-04-23
686165,elephant in the room,Elephant In The Room Merlot,17.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/686165/elephant-in-the-room-merlot,2021-04-23
299208,pilpel,Pilpel Dip Beetroot Almond,6.0,200g,$3.00 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge', 'Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/299208/pilpel-dip-beetroot-almond,2021-04-23
946942,cleaver's,Cleaver's Organic Paleo Honey Beef Chipolatas,,450g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/946942/cleaver-s-organic-paleo-honey-beef-chipolatas,2021-04-23
34333,edgell,Edgell Sliced Beetroot Sliced,2.55,825g,$3.09 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/34333/edgell-sliced-beetroot-sliced,2021-04-23
84275,plumrose,Plumrose Frankfurts Hot Dogs,2.4,560g,$4.29 / 1KG,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/84275/plumrose-frankfurts-hot-dogs,2021-04-23
463193,sunsilk,Sunsilk Shampoo Addictive Brilliant Shine,10.0,700ml,$1.43 / 100ML,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/463193/sunsilk-shampoo-addictive-brilliant-shine,2021-04-23
703402,schweppes,Schweppes Raspberry,1.25,1.1l,$1.14 / 1L,Specials,,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/703402/schweppes-raspberry,2021-04-23
142913,the natural chip co.,The Natural Chip Co. Lentil Craves Sour Cream & Chives,3.5,100g,$3.50 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/142913/the-natural-chip-co-lentil-craves-sour-cream-chives,2021-04-23
678371,farmers own,Farmers Own Homogenised Full Cream,,3l,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/678371/farmers-own-homogenised-full-cream,2021-04-23
841160,village,Village Natural Yoghurt,,2kg,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/841160/village-natural-yoghurt,2021-04-23
889301,trill,Trill Mix-in Fruit & Nut Blend,3.99,200g,$2.00 / 100G,,,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/889301/trill-mix-in-fruit-nut-blend,2021-04-23
94441,woolworths,Woolworths Pastry Flan Case,3.5,150g,$2.33 / 100G,,,,Available,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/94441/woolworths-pastry-flan-case,2021-04-23
153158,eatrite,Eatrite Rice Crackers Tamari Seaweed,3.7,100g,$3.70 / 100G,,,,Available,,4.75,['Pantry'],https://www.woolworths.com.au/shop/productdetails/153158/eatrite-rice-crackers-tamari-seaweed,2021-04-23
101233,mildura,Mildura Quencher Lemonade,2.15,500ml,$4.30 / 1L,,,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/101233/mildura-quencher-lemonade,2021-04-23
175905,woolworths,Woolworths 12 Extra Large Free Range Eggs,4.5,700g,$0.64 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/175905/woolworths-12-extra-large-free-range-eggs,2021-04-23
110545,energizer,Energizer Max Plus Aa Batteries,,5 pack,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/110545/energizer-max-plus-aa-batteries,2021-04-23
83816,total care,Total Care Pet Training Pads,9.5,8 pack,,,,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/83816/total-care-pet-training-pads,2021-04-23
715951,frico,Frico Gouda Cumin Wedge,8.2,265g,$32.16 / 1KG,,,,Available,,0,"['Dairy, Eggs & Fridge', 'Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/715951/frico-gouda-cumin-wedge,2021-04-23
908022,forester estate,Forester Estate Cabernet Sauvignon,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/908022/forester-estate-cabernet-sauvignon,2021-04-23
37772,four'n twenty,Four'n Twenty Pies Chicken & Vegetable,6.5,4 pack,$0.93 / 100G,,,,Available,,4.22727272727273,['Freezer'],https://www.woolworths.com.au/shop/productdetails/37772/four-n-twenty-pies-chicken-vegetable,2021-04-23
240568,murray river,Murray River Salt Flakes,8.3,150g,$5.53 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/240568/murray-river-salt-flakes,2021-04-23
805921,ajishima,Ajishima Nori Furikake,,50g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/805921/ajishima-nori-furikake,2021-04-23
787057,jamie oliver,Jamie Oliver Medium Pop Jar,8.0,each,$8.00 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/787057/jamie-oliver-medium-pop-jar,2021-04-23
815311,revlon,Revlon Super Lustrous Lipstick Blushed,12.5,each,$29.76 / 10G,Specials,,,Available,,3,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/815311/revlon-super-lustrous-lipstick-blushed,2021-04-23
575837,mayver's,Mayver's Dark Roast Smooth Peanut Butter,4.0,375g,$1.07 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/575837/mayver-s-dark-roast-smooth-peanut-butter,2021-04-23
968353,essano,Essano Rosehip Collagen Repair Night Cream,17.5,50g,$35.00 / 100G,Specials,,,Available,,4.5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/968353/essano-rosehip-collagen-repair-night-cream,2021-04-23
98069,keep it cleaner,Keep It Cleaner Protein Choc Fudge Ball,2.4,32g,$7.50 / 100G,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/98069/keep-it-cleaner-protein-choc-fudge-ball,2021-04-23
805284,hong gong,Hong Gong Shao Hsing Wine,1.5,640ml,$0.23 / 100ML,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/805284/hong-gong-shao-hsing-wine,2021-04-23
549559,nescafe,Nescafe Coffee Sachets Cappucino,11.0,26pk,$0.42 / 1EA,,,,Available,,0,"['Drinks', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/549559/nescafe-coffee-sachets-cappucino,2021-04-23
139068,maybelline,Maybelline Superstay Active Wear 30hr Foundation Light Beige,13.5,30ml,$4.50 / 10ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/139068/maybelline-superstay-active-wear-30hr-foundation-light-beige,2021-04-23
700306,mother earth,Mother Earth Golden Baked Oaty Slice Golden Oats,3.0,6pk 240g,$1.25 / 100G,,Range was $4.00 26/02/2018,,Available,,0,"['Lunch Box', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/700306/mother-earth-golden-baked-oaty-slice-golden-oats,2021-04-23
189540,dove,Dove Original Beauty Bar Soap 1/4 Moisturising,8.0,6x100g,$1.33 / 100G,,Range was $9.00 30/01/2017,,Available,,4.73913043478261,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/189540/dove-original-beauty-bar-soap-1-4-moisturising,2021-04-23
862415,nestle,Nestle Milo Dessert Energy Snack,5.0,6 pack,$0.56 / 100G,Specials,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/862415/nestle-milo-dessert-energy-snack,2021-04-23
108507,redwin,Redwin Hyluronic Hydration,10.0,220g,$4.55 / 100G,,,,Available,,0,[],https://www.woolworths.com.au/shop/productdetails/108507/redwin-hyluronic-hydration,2021-04-23
